molecule_chembl_id,smiles,scaffold,IC50,std_units,pIC50,alogp,hba,hbd,full_mwt,num_ro5_violations,psa,heavy_atoms,document_chembl_id,framework,scaffold_idx
CHEMBL4170225,COc1cc2c(NC3CCN(C)CC3)cc(-c3ccc(C)[nH]3)nc2cc1OCCCN1CCCC1,c1c[nH]c(-c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,0.5,nM,9.30102999566398,4.92,6.0,2.0,477.65,0.0,65.65,35.0,CHEMBL4130634,c1c[nH]c(-c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,80
CHEMBL4162206,COc1cc2c(NC3CCN(C(C)C)CC3)cc(C3CCCCC3)nc2cc1OCCCN1CCCC1,c1cc2c(NC3CCNCC3)cc(C3CCCCC3)nc2cc1OCCCN1CCCC1,0.7,nM,9.154901959985745,6.44,6.0,1.0,508.75,2.0,49.86,37.0,CHEMBL4130634,c1cc2c(NC3CCNCC3)cc(C3CCCCC3)nc2cc1OCCCN1CCCC1,24
CHEMBL3109639,COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C2(C)C,C1=Nc2cc(OCCCN3CCCC3)ccc2C1,0.9,nM,9.045757490560677,2.84,5.0,1.0,317.43,0.0,60.08,23.0,CHEMBL3108684,C1=Nc2cc(OCCCN3CCCC3)ccc2C1,161
CHEMBL3109631,COc1cc2c(cc1OCC1CCN(C)C1)N=C(N)C21CCC1,C1=Nc2cc(OCC3CCNC3)ccc2C12CCC2,1.0,nM,9.0,2.45,5.0,1.0,315.42,0.0,60.08,23.0,CHEMBL3108684,C1=Nc2cc(OCC3CCNC3)ccc2C12CCC2,162
CHEMBL1829295,COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCCN(C(C)C)CC3)nc2cc1OCCCN1CCCC1,c1cc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2cc1OCCCN1CCCC1,2.0,nM,8.698970004336019,4.71,9.0,1.0,567.82,1.0,69.23,41.0,CHEMBL1828613,c1cc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2cc1OCCCN1CCCC1,14
CHEMBL4159604,COc1cc2c(NC3CCN(C)CC3)cc(C3CCCCC3)nc2cc1OCCCN1CCCC1,c1cc2c(NC3CCNCC3)cc(C3CCCCC3)nc2cc1OCCCN1CCCC1,2.0,nM,8.698970004336019,5.66,6.0,1.0,480.7,1.0,49.86,35.0,CHEMBL4130634,c1cc2c(NC3CCNCC3)cc(C3CCCCC3)nc2cc1OCCCN1CCCC1,24
CHEMBL4160008,CCc1ccc(-c2cc(NC3CCN(C)CC3)c3cc(OC)c(OCCCN4CCCC4)cc3n2)o1,c1coc(-c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,2.0,nM,8.698970004336019,5.44,7.0,1.0,492.66,1.0,63.0,36.0,CHEMBL4130634,c1coc(-c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,2
CHEMBL4173626,CCc1ccc(-c2cc(NC3CCN(C(C)C)CC3)c3cc(OC)c(OCCCN4CCCC4)cc3n2)o1,c1coc(-c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,3.0,nM,8.522878745280337,6.22,7.0,1.0,520.72,2.0,63.0,38.0,CHEMBL4130634,c1coc(-c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,2
CHEMBL3109630,COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1,C1=Nc2cc(OCCCN3CCCC3)ccc2C12CCC2,3.0,nM,8.522878745280337,2.98,5.0,1.0,329.44,0.0,60.08,24.0,CHEMBL3108684,C1=Nc2cc(OCCCN3CCCC3)ccc2C12CCC2,20
CHEMBL4171233,COc1cc2c(NC3CCN(C(C)C)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,c1coc(-c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,3.0,nM,8.522878745280337,5.96,7.0,1.0,506.69,2.0,63.0,37.0,CHEMBL4130634,c1coc(-c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,2
CHEMBL4795328,CNc1cc(C)nc(Nc2ccc(OC(F)F)c(C3=CCNCCC3)c2)n1,C1=C(c2cccc(Nc3ncccn3)c2)CCCNC1,3.25,nM,8.488116639021126,3.94,6.0,3.0,375.42,0.0,71.1,27.0,CHEMBL4725338,C1=C(c2cccc(Nc3ncccn3)c2)CCCNC1,5
CHEMBL3109637,COc1cc2c(cc1OCCCN1CC[C@@H](F)C1)N=C(N)C21CCC1,C1=Nc2cc(OCCCN3CCCC3)ccc2C12CCC2,3.7,nM,8.431798275933005,2.93,5.0,1.0,347.43,0.0,60.08,25.0,CHEMBL3108684,C1=Nc2cc(OCCCN3CCCC3)ccc2C12CCC2,20
CHEMBL4287479,COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCN(C)CC3)nc2cc1OCCCN1CCCCC1,c1cc2c(NC3CCNCC3)nc(N3CCNCC3)nc2cc1OCCCN1CCCCC1,4.0,nM,8.397940008672037,3.93,9.0,1.0,539.77,1.0,69.23,39.0,CHEMBL4261502,c1cc2c(NC3CCNCC3)nc(N3CCNCC3)nc2cc1OCCCN1CCCCC1,163
CHEMBL1829305,COc1cc2c(NC3CCN(CC4CCCCC4)CC3)nc(N3CCCN(C(C)C)CC3)nc2cc1OCCCN1CCCCC1,c1cc2c(NC3CCN(CC4CCCCC4)CC3)nc(N3CCCNCC3)nc2cc1OCCCN1CCCCC1,4.0,nM,8.397940008672037,6.27,9.0,1.0,635.94,2.0,69.23,46.0,CHEMBL1828613,c1cc2c(NC3CCN(CC4CCCCC4)CC3)nc(N3CCCNCC3)nc2cc1OCCCN1CCCCC1,164
CHEMBL4865830,COc1cc2c(NCC3CCN(c4ncc(C(=O)NO)cn4)CC3)cc(C)nc2cc1OCCCN1CCCC1,c1cnc(N2CCC(CNc3ccnc4cc(OCCCN5CCCC5)ccc34)CC2)nc1,4.0,nM,8.397940008672037,3.65,10.0,3.0,549.68,1.0,124.97,40.0,CHEMBL4834403,c1cnc(N2CCC(CNc3ccnc4cc(OCCCN5CCCC5)ccc34)CC2)nc1,165
CHEMBL4741874,CNc1cc(C)nc(Nc2ccc(OC)c(C3=CCNCCC3)c2)n1,C1=C(c2cccc(Nc3ncccn3)c2)CCCNC1,4.31,nM,8.365522729839268,3.35,6.0,3.0,339.44,0.0,71.1,25.0,CHEMBL4725338,C1=C(c2cccc(Nc3ncccn3)c2)CCCNC1,5
CHEMBL3109634,COc1cc2c(cc1OCCCN1CC(F)C1)N=C(N)C21CCC1,C1=Nc2cc(OCCCN3CCC3)ccc2C12CCC2,4.8,nM,8.318758762624412,2.54,5.0,1.0,333.41,0.0,60.08,24.0,CHEMBL3108684,C1=Nc2cc(OCCCN3CCC3)ccc2C12CCC2,45
CHEMBL4211688,CCc1ccc(-c2cc(NCC3C4CCC3CN(C)C4)c3cc(OC)c(OCCCN4CCCC4)cc3n2)o1,c1coc(-c2cc(NCC3C4CCC3CNC4)c3ccc(OCCCN4CCCC4)cc3n2)c1,5.0,nM,8.301029995663981,5.93,7.0,1.0,532.73,2.0,63.0,39.0,CHEMBL4190398,c1coc(-c2cc(NCC3C4CCC3CNC4)c3ccc(OCCCN4CCCC4)cc3n2)c1,44
CHEMBL1829294,CCN1CCCN(c2nc(NC3CCN(C(C)C)CC3)c3cc(OC)c(OCCCN4CCCC4)cc3n2)CC1,c1cc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2cc1OCCCN1CCCC1,5.0,nM,8.301029995663981,4.32,9.0,1.0,553.8,1.0,69.23,40.0,CHEMBL1828613,c1cc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2cc1OCCCN1CCCC1,14
CHEMBL3109632,COc1cc2c(cc1OCC1CCCN1C)N=C(N)C21CCC1,C1=Nc2cc(OCC3CCCN3)ccc2C12CCC2,5.0,nM,8.301029995663981,2.59,5.0,1.0,315.42,0.0,60.08,23.0,CHEMBL3108684,C1=Nc2cc(OCC3CCCN3)ccc2C12CCC2,166
CHEMBL4163329,COc1cc2c(NC3CCNCC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,c1coc(-c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,6.0,nM,8.221848749616356,4.84,7.0,2.0,464.61,0.0,71.79,34.0,CHEMBL4130634,c1coc(-c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,2
CHEMBL1829304,COc1cc2c(NC3CCN(C4CCCCC4)CC3)nc(N3CCCN(C(C)C)CC3)nc2cc1OCCCN1CCCCC1,c1cc2c(NC3CCN(C4CCCCC4)CC3)nc(N3CCCNCC3)nc2cc1OCCCN1CCCCC1,6.0,nM,8.221848749616356,6.02,9.0,1.0,621.91,2.0,69.23,45.0,CHEMBL1828613,c1cc2c(NC3CCN(C4CCCCC4)CC3)nc(N3CCCNCC3)nc2cc1OCCCN1CCCCC1,43
CHEMBL4163369,COc1cc2c(NC3CCN(C)CC3)cc(C)nc2cc1OCCCN1CCCC1,c1cc(NC2CCNCC2)c2ccc(OCCCN3CCCC3)cc2n1,6.0,nM,8.221848749616356,3.92,6.0,1.0,412.58,0.0,49.86,30.0,CHEMBL4130634,c1cc(NC2CCNCC2)c2ccc(OCCCN3CCCC3)cc2n1,15
CHEMBL4173668,COc1cc2c(NC3CCN(C)CC3)cc(C3=CCCCC3)nc2cc1OCCCN1CCCC1,C1=C(c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)CCCC1,6.0,nM,8.221848749616356,5.57,6.0,1.0,478.68,1.0,49.86,35.0,CHEMBL4130634,C1=C(c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)CCCC1,167
CHEMBL4458252,COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCCC1,C1=Nc2cc(OCCCN3CCCC3)ccc2C12CCCC2,6.0,nM,8.221848749616356,3.37,5.0,1.0,343.47,0.0,60.08,25.0,CHEMBL4321817,C1=Nc2cc(OCCCN3CCCC3)ccc2C12CCCC2,16
CHEMBL4756618,CNc1cc(C)nc(Nc2ccc(Cl)c(C3=CCNCCC3)c2)n1,C1=C(c2cccc(Nc3ncccn3)c2)CCCNC1,6.32,nM,8.199282921717614,3.99,5.0,3.0,343.86,0.0,61.87,24.0,CHEMBL4725338,C1=C(c2cccc(Nc3ncccn3)c2)CCCNC1,5
CHEMBL4204482,COc1cc2c(NC3CC4(CCN(C(C)C)CC4)C3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,c1coc(-c2cc(NC3CC4(CCNCC4)C3)c3ccc(OCCCN4CCCC4)cc3n2)c1,7.0,nM,8.154901959985743,6.74,7.0,1.0,546.76,2.0,63.0,40.0,CHEMBL4190398,c1coc(-c2cc(NC3CC4(CCNCC4)C3)c3ccc(OCCCN4CCCC4)cc3n2)c1,41
CHEMBL4173662,COc1cc2c(NC3CCN(C)CC3)cc(-c3ccoc3)nc2cc1OCCCN1CCCC1,c1cc(-c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)co1,7.0,nM,8.154901959985743,4.87,7.0,1.0,464.61,0.0,63.0,34.0,CHEMBL4130634,c1cc(-c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)co1,168
CHEMBL1829297,COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCCN(CC4CCCCC4)CC3)nc2cc1OCCCN1CCCC1,c1cc2c(NC3CCNCC3)nc(N3CCCN(CC4CCCCC4)CC3)nc2cc1OCCCN1CCCC1,7.0,nM,8.154901959985743,5.88,9.0,1.0,621.92,2.0,69.23,45.0,CHEMBL1828613,c1cc2c(NC3CCNCC3)nc(N3CCCN(CC4CCCCC4)CC3)nc2cc1OCCCN1CCCC1,169
CHEMBL4848955,COc1cc2nc(C)cc(NCC3CCN(c4ncc(C(=O)NO)cn4)CC3)c2cc1OC,c1cnc(N2CCC(CNc3ccnc4ccccc34)CC2)nc1,7.2,nM,8.142667503568731,2.8,9.0,3.0,452.52,0.0,121.73,33.0,CHEMBL4834403,c1cnc(N2CCC(CNc3ccnc4ccccc34)CC2)nc1,160
CHEMBL1828637,COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCCN(C(C)C)CC3)nc2cc1OCCCN1CCCCC1,c1cc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2cc1OCCCN1CCCCC1,8.0,nM,8.096910013008056,5.1,9.0,1.0,581.85,2.0,69.23,42.0,CHEMBL1828613,c1cc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2cc1OCCCN1CCCCC1,40
CHEMBL4170114,COc1cc2c(NC3CCN(C)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,c1coc(-c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,8.0,nM,8.096910013008056,5.18,7.0,1.0,478.64,1.0,63.0,35.0,CHEMBL4130634,c1coc(-c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,2
CHEMBL4290900,COc1cc2c(NC3CCN(Cc4ccccc4)CC3)nc(N3CCN(C)CC3)nc2cc1OCCCN(C)C,c1ccc(CN2CCC(Nc3nc(N4CCNCC4)nc4ccccc34)CC2)cc1,8.0,nM,8.096910013008056,3.8,9.0,1.0,547.75,1.0,69.23,40.0,CHEMBL4261502,c1ccc(CN2CCC(Nc3nc(N4CCNCC4)nc4ccccc34)CC2)cc1,3
CHEMBL1829299,COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCCN(Cc4ccccc4)CC3)nc2cc1OCCCN1CCCC1,c1ccc(CN2CCCN(c3nc(NC4CCNCC4)c4ccc(OCCCN5CCCC5)cc4n3)CC2)cc1,9.0,nM,8.045757490560675,5.5,9.0,1.0,615.87,2.0,69.23,45.0,CHEMBL1828613,c1ccc(CN2CCCN(c3nc(NC4CCNCC4)c4ccc(OCCCN5CCCC5)cc4n3)CC2)cc1,170
CHEMBL4294283,COc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(CC4CCCCC4)CC3)c2cc1OC,c1ccc2c(NC3CCN(CC4CCCCC4)CC3)nc(N3CCCNCC3)nc2c1,10.0,nM,8.0,4.25,8.0,1.0,496.7,0.0,65.99,36.0,CHEMBL4261502,c1ccc2c(NC3CCN(CC4CCCCC4)CC3)nc(N3CCCNCC3)nc2c1,172
CHEMBL1829298,COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCCN(c4ccccc4)CC3)nc2cc1OCCCN1CCCC1,c1ccc(N2CCCN(c3nc(NC4CCNCC4)c4ccc(OCCCN5CCCC5)cc4n3)CC2)cc1,10.0,nM,8.0,5.5,9.0,1.0,601.84,2.0,69.23,44.0,CHEMBL1828613,c1ccc(N2CCCN(c3nc(NC4CCNCC4)c4ccc(OCCCN5CCCC5)cc4n3)CC2)cc1,173
CHEMBL1829293,COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCCN(C)CC3)nc2cc1OCCCN1CCCC1,c1cc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2cc1OCCCN1CCCC1,10.0,nM,8.0,3.93,9.0,1.0,539.77,1.0,69.23,39.0,CHEMBL1828613,c1cc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2cc1OCCCN1CCCC1,14
CHEMBL4747198,CCN1CC=C(c2cc(Nc3nc(C)cc(NC)n3)ccc2OC)CCC1,C1=C(c2cccc(Nc3ncccn3)c2)CCCNC1,10.5,nM,7.978810700930062,4.08,6.0,2.0,367.5,0.0,62.31,27.0,CHEMBL4725338,C1=C(c2cccc(Nc3ncccn3)c2)CCCNC1,5
CHEMBL1829306,COc1cc2c(NC3CCN(C4CCCCC4)CC3)nc(N3CCCN(C)CC3)nc2cc1OCCCN1CCCCC1,c1cc2c(NC3CCN(C4CCCCC4)CC3)nc(N3CCCNCC3)nc2cc1OCCCN1CCCCC1,11.0,nM,7.958607314841775,5.24,9.0,1.0,593.86,2.0,69.23,43.0,CHEMBL1828613,c1cc2c(NC3CCN(C4CCCCC4)CC3)nc(N3CCCNCC3)nc2cc1OCCCN1CCCCC1,43
CHEMBL4216144,COc1cc2c(NC3CC4(CCN(C)C4)C3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,c1coc(-c2cc(NC3CC4(CCNC4)C3)c3ccc(OCCCN4CCCC4)cc3n2)c1,11.0,nM,7.958607314841775,5.57,7.0,1.0,504.68,2.0,63.0,37.0,CHEMBL4190398,c1coc(-c2cc(NC3CC4(CCNC4)C3)c3ccc(OCCCN4CCCC4)cc3n2)c1,174
CHEMBL1231795,COc1cc2c(NC3CCN(C(C)C)CC3)nc(C3CCCCC3)nc2cc1OCCCN1CCCC1,c1cc2c(NC3CCNCC3)nc(C3CCCCC3)nc2cc1OCCCN1CCCC1,12.0,nM,7.920818753952375,5.84,7.0,1.0,509.74,2.0,62.75,37.0,CHEMBL1828613,c1cc2c(NC3CCNCC3)nc(C3CCCCC3)nc2cc1OCCCN1CCCC1,175
CHEMBL4177036,COc1cc2c(NC3CCN(C)CC3)cc(C3=CCOCC3)nc2cc1OCCCN1CCCC1,C1=C(c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)CCOC1,12.0,nM,7.920818753952375,4.42,7.0,1.0,480.65,0.0,59.09,35.0,CHEMBL4130634,C1=C(c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)CCOC1,176
CHEMBL4205373,COc1cc2c(NC3CC4CCC(C3)N4C)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,c1coc(-c2cc(NC3CC4CCC(C3)N4)c3ccc(OCCCN4CCCC4)cc3n2)c1,13.0,nM,7.886056647693163,5.71,7.0,1.0,504.68,2.0,63.0,37.0,CHEMBL4190398,c1coc(-c2cc(NC3CC4CCC(C3)N4)c3ccc(OCCCN4CCCC4)cc3n2)c1,177
CHEMBL3621579,COc1cc2nc(N3CCCN(C)CC3)cc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,c1ccc(CN2CCC(Nc3cc(N4CCCNCC4)nc4ccccc34)CC2)cc1,13.0,nM,7.886056647693163,4.47,7.0,1.0,489.66,0.0,53.1,36.0,CHEMBL3621101,c1ccc(CN2CCC(Nc3cc(N4CCCNCC4)nc4ccccc34)CC2)cc1,178
CHEMBL4203647,COc1cc2c(NCC3CCN(C(C)C)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,c1coc(-c2cc(NCC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,13.0,nM,7.886056647693163,6.21,7.0,1.0,520.72,2.0,63.0,38.0,CHEMBL4190398,c1coc(-c2cc(NCC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,10
CHEMBL2441080,COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCS(=O)(=O)CC3)nc2cc1OCCCN1CCCC1,O=S1(=O)CCN(c2nc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)CC1,14.0,nM,7.853871964321762,3.02,10.0,1.0,560.77,1.0,100.13,39.0,CHEMBL2440019,O=S1(=O)CCN(c2nc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)CC1,179
CHEMBL4582775,COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1C#CCN1CCCC1,C(#Cc1ccc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2c1)CN1CCCC1,14.0,nM,7.853871964321762,2.73,8.0,1.0,491.68,0.0,60.0,36.0,CHEMBL4346750,C(#Cc1ccc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2c1)CN1CCCC1,180
CHEMBL4741567,CNc1cc(C)nc(Nc2ccc(C)c(C3=CCNCCC3)c2)n1,C1=C(c2cccc(Nc3ncccn3)c2)CCCNC1,14.2,nM,7.847711655616943,3.65,5.0,3.0,323.44,0.0,61.87,24.0,CHEMBL4725338,C1=C(c2cccc(Nc3ncccn3)c2)CCCNC1,5
CHEMBL576781,COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1OCCCN(C)C,c1ccc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2c1,15.0,nM,7.823908740944319,2.62,9.0,1.0,485.68,0.0,69.23,35.0,CHEMBL1154694,c1ccc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2c1,0
CHEMBL4174724,COc1cc2c(NC3CCN(C)CC3)cc(-c3ccccc3)nc2cc1OCCCN1CCCC1,c1ccc(-c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)cc1,15.0,nM,7.823908740944319,5.28,6.0,1.0,474.65,1.0,49.86,35.0,CHEMBL4130634,c1ccc(-c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)cc1,33
CHEMBL4206035,COc1cc2c(NC3CC4(CCN(C)CC4)C3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,c1coc(-c2cc(NC3CC4(CCNCC4)C3)c3ccc(OCCCN4CCCC4)cc3n2)c1,15.0,nM,7.823908740944319,5.96,7.0,1.0,518.7,2.0,63.0,38.0,CHEMBL4190398,c1coc(-c2cc(NC3CC4(CCNCC4)C3)c3ccc(OCCCN4CCCC4)cc3n2)c1,41
CHEMBL4175084,COc1cc2c(NC3CCN(C)CC3)cc(-c3ccc(CO)o3)nc2cc1OCCCN1CCCC1,c1coc(-c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,15.0,nM,7.823908740944319,4.37,8.0,2.0,494.64,0.0,83.23,36.0,CHEMBL4130634,c1coc(-c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,2
CHEMBL4461224,COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1CCCN(C)C,c1ccc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2c1,15.0,nM,7.823908740944319,2.78,8.0,1.0,469.68,0.0,60.0,34.0,CHEMBL4346750,c1ccc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2c1,0
CHEMBL4752510,CNc1cc(C)nc(Nc2ccc(OC)c(C3=CCN(C)CCC3)c2)n1,C1=C(c2cccc(Nc3ncccn3)c2)CCCNC1,15.1,nM,7.82102305270683,3.69,6.0,2.0,353.47,0.0,62.31,26.0,CHEMBL4725338,C1=C(c2cccc(Nc3ncccn3)c2)CCCNC1,5
CHEMBL4783331,CNc1cc(C)nc(Nc2ccc(C#N)c(C3=CCNCCC3)c2)n1,C1=C(c2cccc(Nc3ncccn3)c2)CCCNC1,15.2,nM,7.818156412055227,3.21,6.0,3.0,334.43,0.0,85.66,25.0,CHEMBL4725338,C1=C(c2cccc(Nc3ncccn3)c2)CCCNC1,5
CHEMBL4208004,COc1cc2c(NCC3CCN(C)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,c1coc(-c2cc(NCC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,16.0,nM,7.795880017344075,5.43,7.0,1.0,492.66,1.0,63.0,36.0,CHEMBL4190398,c1coc(-c2cc(NCC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,10
CHEMBL1829300,COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCCCC3)nc2cc1OCCCN1CCCC1,c1cc2c(NC3CCNCC3)nc(N3CCCCC3)nc2cc1OCCCN1CCCC1,16.0,nM,7.795880017344075,4.78,8.0,1.0,510.73,1.0,65.99,37.0,CHEMBL1828613,c1cc2c(NC3CCNCC3)nc(N3CCCCC3)nc2cc1OCCCN1CCCC1,23
CHEMBL4759665,CNc1cc(C)nc(Nc2ccc(OC)c(OCCCN3CCCC3)c2)n1,c1cnc(Nc2cccc(OCCCN3CCCC3)c2)nc1,16.9,nM,7.772113295386326,3.44,7.0,2.0,371.49,0.0,71.54,27.0,CHEMBL4725338,c1cnc(Nc2cccc(OCCCN3CCCC3)c2)nc1,171
CHEMBL4167925,COc1cc2c(NC3CCN(C)CC3)cc(C3CCOCC3)nc2cc1OCCCN1CCCC1,c1cc2c(NC3CCNCC3)cc(C3CCOCC3)nc2cc1OCCCN1CCCC1,17.0,nM,7.769551078621726,4.51,7.0,1.0,482.67,0.0,59.09,35.0,CHEMBL4130634,c1cc2c(NC3CCNCC3)cc(C3CCOCC3)nc2cc1OCCCN1CCCC1,158
CHEMBL4212905,CCc1ccc(-c2cc(NCC3CCN(C)CC3)c3cc(OC)c(OCCCN4CCCC4)cc3n2)o1,c1coc(-c2cc(NCC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,18.0,nM,7.744727494896693,5.68,7.0,1.0,506.69,2.0,63.0,37.0,CHEMBL4190398,c1coc(-c2cc(NCC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,10
CHEMBL3109638,COc1cc2c(cc1OCCCN1CC[C@H](F)C1)N=C(N)C21CCC1,C1=Nc2cc(OCCCN3CCCC3)ccc2C12CCC2,18.0,nM,7.744727494896693,2.93,5.0,1.0,347.43,0.0,60.08,25.0,CHEMBL3108684,C1=Nc2cc(OCCCN3CCCC3)ccc2C12CCC2,20
CHEMBL1829301,COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCCCCC3)nc2cc1OCCCN1CCCC1,c1cc2c(NC3CCNCC3)nc(N3CCCCCC3)nc2cc1OCCCN1CCCC1,20.0,nM,7.698970004336019,5.17,8.0,1.0,524.75,2.0,65.99,38.0,CHEMBL1828613,c1cc2c(NC3CCNCC3)nc(N3CCCCCC3)nc2cc1OCCCN1CCCC1,147
CHEMBL4467219,COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1CCCN1CCCC1,c1cc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2cc1CCCN1CCCC1,21.0,nM,7.67778070526608,3.31,8.0,1.0,495.72,0.0,60.0,36.0,CHEMBL4346750,c1cc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2cc1CCCN1CCCC1,157
CHEMBL4216663,COc1cc2c(NCC3C4CCC3CN(C)C4)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,c1coc(-c2cc(NCC3C4CCC3CNC4)c3ccc(OCCCN4CCCC4)cc3n2)c1,21.0,nM,7.67778070526608,5.68,7.0,1.0,518.7,2.0,63.0,38.0,CHEMBL4190398,c1coc(-c2cc(NCC3C4CCC3CNC4)c3ccc(OCCCN4CCCC4)cc3n2)c1,44
CHEMBL4210033,CCc1ccc(-c2cc(NC3CCN(C)CC3)c3cc(OC)c(OCCCN4CCCCC4)cc3n2)o1,c1coc(-c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCCC4)cc3n2)c1,21.0,nM,7.67778070526608,5.83,7.0,1.0,506.69,2.0,63.0,37.0,CHEMBL4190398,c1coc(-c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCCC4)cc3n2)c1,137
CHEMBL1829303,COc1cc2c(NC3CCN(C(C)C)CC3)nc(C3CCCCC3)nc2cc1OCCOCCN(C)C,c1ccc2c(NC3CCNCC3)nc(C3CCCCC3)nc2c1,21.0,nM,7.67778070526608,4.93,8.0,1.0,513.73,1.0,71.98,37.0,CHEMBL1828613,c1ccc2c(NC3CCNCC3)nc(C3CCCCC3)nc2c1,6
