molecule_chembl_id,smiles,scaffold,IC50,std_units,pIC50,alogp,hba,hbd,full_mwt,num_ro5_violations,psa,heavy_atoms,document_chembl_id,framework,scaffold_idx
CHEMBL561047,Nc1nccc2c1ncn2[C@@H]1O[C@H](CSCCC(N)C(=O)O)[C@@H](O)[C@H]1O,c1cc2c(cn1)ncn2[C@H]1CCCO1,45000.0,nM,4.346787486224656,-0.83,10,5,383.43,0,169.74,26,CHEMBL1151871,c1cc2c(cn1)ncn2C1CCCO1,71
CHEMBL383475,O=C(O)C(Cc1c[nH]c2ccccc12)N1C(=O)c2ccccc2C1=O,O=C1c2ccccc2C(=O)N1CCc1c[nH]c2ccccc12,50000.0,nM,4.301029995663981,2.46,3,2,334.33,0,90.47,25,CHEMBL1147744,O=C1c2ccccc2C(=O)N1CCc1c[nH]c2ccccc12,11
CHEMBL3109076,O=C(O)[C@H]1[C@@H](Cc2c[nH]c3ccccc23)CCN1C(=O)c1ccc2ccccc2c1,O=C(c1ccc2ccccc2c1)N1CC[C@H](Cc2c[nH]c3ccccc23)C1,50000.0,nM,4.301029995663981,4.48,2,2,398.46,0,73.4,30,CHEMBL3108732,O=C(c1ccc2ccccc2c1)N1CCC(Cc2c[nH]c3ccccc23)C1,18
CHEMBL2385821,Cc1cc(Nc2cccc(NC(=O)c3ccc(Nc4ccnc5ccccc45)cc3)c2)nc(N)n1,O=C(Nc1cccc(Nc2ccncn2)c1)c1ccc(Nc2ccnc3ccccc23)cc1,52000.0,nM,4.2839966563652006,5.65,7,4,461.53,1,117.85,35,CHEMBL3124813,O=C(Nc1cccc(Nc2ccncn2)c1)c1ccc(Nc2ccnc3ccccc23)cc1,70
CHEMBL3126652,Cc1cc(Nc2ccc(NC(=O)c3ccc(Nc4cc(C)nc(N)n4)cc3)cc2)nc(N)n1,O=C(Nc1ccc(Nc2ccncn2)cc1)c1ccc(Nc2ccncn2)cc1,68000.0,nM,4.167491087293763,3.79,9,5,441.5,0,156.76,33,CHEMBL3124813,O=C(Nc1ccc(Nc2ccncn2)cc1)c1ccc(Nc2ccncn2)cc1,69
CHEMBL3109078,O=C(O)[C@H]1[C@@H](Cc2c[nH]c3ccccc23)CCN1C(=O)c1ccccc1,O=C(c1ccccc1)N1CC[C@H](Cc2c[nH]c3ccccc23)C1,73000.0,nM,4.136677139879544,3.33,2,2,348.4,0,73.4,26,CHEMBL3108732,O=C(c1ccccc1)N1CCC(Cc2c[nH]c3ccccc23)C1,7
CHEMBL3109079,O=C(O)[C@@H]1[C@H](Cc2c[nH]c3ccccc23)CCN1Sc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],c1ccc(SN2CC[C@@H](Cc3c[nH]c4ccccc34)C2)cc1,80000.0,nM,4.096910013008056,4.01,7,2,442.45,0,142.61,31,CHEMBL3108732,c1ccc(SN2CCC(Cc3c[nH]c4ccccc34)C2)cc1,68
CHEMBL115145,O=C(O)c1cc(Cc2ccc(O)c(C(=O)O)c2)ccc1O,c1ccc(Cc2ccccc2)cc1,92000.0,nM,4.036212172654444,2.08,4,4,288.25,0,115.06,21,CHEMBL1157722,c1ccc(Cc2ccccc2)cc1,67
CHEMBL3109077,O=C(O)[C@@H]1[C@H](Cc2c[nH]c3ccccc23)CCN1C(=O)c1ccccc1,O=C(c1ccccc1)N1CC[C@@H](Cc2c[nH]c3ccccc23)C1,98000.0,nM,4.008773924307505,3.33,2,2,348.4,0,73.4,26,CHEMBL3108732,O=C(c1ccccc1)N1CCC(Cc2c[nH]c3ccccc23)C1,7
CHEMBL382617,Cc1ccn2c(CCc3nnc4cc(C)ccn34)nnc2c1,c1ccn2c(CCc3nnc4ccccn34)nnc2c1,100000.0,nM,4.0,2.17,6,0,292.35,0,60.38,22,CHEMBL1147744,c1ccn2c(CCc3nnc4ccccn34)nnc2c1,64
CHEMBL2204997,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C)CC3)nc2)cc2c1cnn2C(C)C,O=C(NCc1ccc[nH]c1=O)c1cc(-c2ccc(N3CCNCC3)nc2)cc2[nH]ncc12,121000.0,nM,3.91721462968355,4.31,7,2,541.7,1,99.15,40,CHEMBL2202955,O=C(NCc1ccc[nH]c1=O)c1cc(-c2ccc(N3CCNCC3)nc2)cc2[nH]ncc12,52
CHEMBL3109075,O=C(O)[C@@H]1[C@H](Cc2c[nH]c3ccccc23)CCN1C(=O)c1ccc2ccccc2c1,O=C(c1ccc2ccccc2c1)N1CC[C@@H](Cc2c[nH]c3ccccc23)C1,128000.0,nM,3.8927900303521312,4.48,2,2,398.46,0,73.4,30,CHEMBL3108732,O=C(c1ccc2ccccc2c1)N1CCC(Cc2c[nH]c3ccccc23)C1,18
CHEMBL1916517,CN(C)CC1CC(c2ccc([N+](=O)[O-])cc2)=NO1,c1ccc(C2=NOCC2)cc1,150000.0,nM,3.823908740944319,1.65,5,0,249.27,0,67.97,18,CHEMBL1914404,c1ccc(C2=NOCC2)cc1,13
CHEMBL403716,O=[N+]([O-])c1ccc(C2=NC[C@H](CN3CCCC3)O2)cc1,c1ccc(C2=NC[C@H](CN3CCCC3)O2)cc1,150000.0,nM,3.823908740944319,1.84,5,0,275.31,0,67.97,20,CHEMBL3414469,c1ccc(C2=NCC(CN3CCCC3)O2)cc1,62
CHEMBL3126654,Cc1cc(Nc2ccc(NC(=O)c3ccc(N)cc3)cc2)nc(N)n1,O=C(Nc1ccc(Nc2ccncn2)cc1)c1ccccc1,173000.0,nM,3.761953896871205,2.95,6,4,334.38,0,118.95,25,CHEMBL3124813,O=C(Nc1ccc(Nc2ccncn2)cc1)c1ccccc1,60
CHEMBL3126647,Cc1cc(Nc2ccccc2NC(=O)c2cccc(Nc3ccnc4ccccc34)c2)nc(N)n1,O=C(Nc1ccccc1Nc1ccncn1)c1cccc(Nc2ccnc3ccccc23)c1,174000.0,nM,3.759450751717401,5.65,7,4,461.53,1,117.85,35,CHEMBL3124813,O=C(Nc1ccccc1Nc1ccncn1)c1cccc(Nc2ccnc3ccccc23)c1,59
CHEMBL597113,O=C(O)COc1ccc(C(=O)c2cc(Br)ccc2OCC(=O)O)cc1,O=C(c1ccccc1)c1ccccc1,212000.0,nM,3.673664139071248,2.61,5,2,409.19,0,110.13,25,CHEMBL1157722,O=C(c1ccccc1)c1ccccc1,57
CHEMBL3109080,O=C(O)[C@H](Cc1csc2ccccc12)N1C(=O)c2ccccc2C1=O,O=C1c2ccccc2C(=O)N1CCc1csc2ccccc12,230000.0,nM,3.638272163982407,3.19,4,1,351.38,0,74.68,25,CHEMBL3108732,O=C1c2ccccc2C(=O)N1CCc1csc2ccccc12,56
CHEMBL4765125,CC(C)(C)c1ccc(NC(=O)c2ncn(CC(=O)NCCn3ccc4c(N)ncnc43)n2)cc1,O=C(Cn1cnc(C(=O)Nc2ccccc2)n1)NCCn1ccc2cncnc21,248000.0,nM,3.605548319173784,1.97,9,3,461.53,0,145.64,34,CHEMBL4680176,O=C(Cn1cnc(C(=O)Nc2ccccc2)n1)NCCn1ccc2cncnc21,55
CHEMBL3126645,Cc1cc(Nc2ccc(NC(=O)c3cccc(Nc4ccnc5ccccc45)c3)cc2)nc(N)n1,O=C(Nc1ccc(Nc2ccncn2)cc1)c1cccc(Nc2ccnc3ccccc23)c1,265000.0,nM,3.576754126063192,5.65,7,4,461.53,1,117.85,35,CHEMBL3124813,O=C(Nc1ccc(Nc2ccncn2)cc1)c1cccc(Nc2ccnc3ccccc23)c1,54
CHEMBL1916669,CN(C)CC1CC(c2ccc(N)cc2)=NO1,c1ccc(C2=NOCC2)cc1,270000.0,nM,3.568636235841013,1.32,4,1,219.29,0,50.85,16,CHEMBL1914404,c1ccc(C2=NOCC2)cc1,13
CHEMBL1916683,CN1CC2ON=C(Cc3ccc([N+](=O)[O-])cc3)C2C1,c1ccc(CC2=NOC3CNCC23)cc1,310000.0,nM,3.508638306165727,1.45,5,0,261.28,0,67.97,19,CHEMBL1914404,c1ccc(CC2=NOC3CNCC23)cc1,24
CHEMBL1564869,O=C(O)[C@H](Cc1c[nH]c2ccccc12)N1C(=O)c2ccccc2C1=O,O=C1c2ccccc2C(=O)N1CCc1c[nH]c2ccccc12,390000.0,nM,3.4089353929735005,2.46,3,2,334.33,0,90.47,25,CHEMBL3108732,O=C1c2ccccc2C(=O)N1CCc1c[nH]c2ccccc12,11
CHEMBL1916680,CN1CC2ON=C(c3ccc(N)cc3)C2C1,c1ccc(C2=NOC3CNCC23)cc1,570000.0,nM,3.2441251443275085,0.93,4,1,217.27,0,50.85,16,CHEMBL1914404,c1ccc(C2=NOC3CNCC23)cc1,53
CHEMBL1916684,COc1ccc(CC2=NOC3CN(C)CC23)cc1,c1ccc(CC2=NOC3CNCC23)cc1,1130000.0,nM,2.94692155651658,1.55,4,0,246.31,0,34.06,18,CHEMBL1914404,c1ccc(CC2=NOC3CNCC23)cc1,24
CHEMBL1916672,CN(C)CC1CC(Cc2ccc([N+](=O)[O-])cc2)=NO1,c1ccc(CC2=NOCC2)cc1,1600000.0,nM,2.795880017344075,1.84,5,0,263.3,0,67.97,19,CHEMBL1914404,c1ccc(CC2=NOCC2)cc1,133
