molecule_chembl_id,smiles,scaffold,IC50,std_units,pIC50,alogp,hba,hbd,full_mwt,num_ro5_violations,psa,heavy_atoms,document_chembl_id
CHEMBL4075387,COc1cc2nc(N(C)CCN(C)C)nc(NC3CCN(C)CC3)c2cc1OC,c1ccc2c(NC3CCNCC3)ncnc2c1,151.0,nM,6.821023052706831,2.15,8.0,1.0,402.54,0.0,65.99,29.0,CHEMBL4052719
CHEMBL3109625,COc1cc2c(cc1OC)C1(CCC1)C(N)=N2,C1=Nc2ccccc2C12CCC2,153.0,nM,6.815308569182401,2.13,4.0,1.0,232.28,0.0,56.84,17.0,CHEMBL3108684
CHEMBL4558425,COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1NC(=O)CCCCN,c1ccc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2c1,163.0,nM,6.787812395596042,2.35,9.0,3.0,498.68,0.0,111.88,36.0,CHEMBL4346750
CHEMBL4293277,COc1cc2nc(N3CCN(C)CC3)nc(NC3CCN(Cc4ccccc4C)CC3)c2cc1OC,c1ccc(CN2CCC(Nc3nc(N4CCNCC4)nc4ccccc34)CC2)cc1,169.0,nM,6.772113295386326,3.78,8.0,1.0,490.65,0.0,65.99,36.0,CHEMBL4261502
CHEMBL499593,CN1C(=O)[C@]2(Cc3cn([C@]45C[C@@]67SS[C@@](CO)(C(=O)N6[C@H]4Nc4ccccc45)N(C)C7=O)c4ccccc34)SS[C@@]1(CO)C(=O)N2C,O=C1N[C@@]2(Cc3cn([C@]45C[C@]67SSC(NC6=O)C(=O)N7[C@H]4Nc4ccccc45)c4ccccc34)SSC1NC2=O,170.0,nM,6.769551078621726,1.87,12.0,3.0,710.89,2.0,138.66,47.0,CHEMBL2169811
CHEMBL4100004,COc1cc2nc(N(C)C3CCCCC3)nc(NC3CCN(C)CC3)c2cc1OC,c1ccc2c(NC3CCNCC3)nc(NC3CCCCC3)nc2c1,177.0,nM,6.752026733638194,3.92,7.0,1.0,413.57,0.0,62.75,30.0,CHEMBL4052719
CHEMBL2441081,COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCOCC3)nc2cc1OCCCN1CCCC1,c1cc2c(NC3CCNCC3)nc(N3CCOCC3)nc2cc1OCCCN1CCCC1,180.0,nM,6.7447274948966935,3.62,9.0,1.0,512.70,1.0,75.22,37.0,CHEMBL2440019
CHEMBL4291748,COc1cc2nc(N3CCC(OC)CC3)nc(NC3CCN(CC4CCCCC4)CC3)c2cc1OC,c1ccc2c(NC3CCN(CC4CCCCC4)CC3)nc(N3CCCCC3)nc2c1,185.0,nM,6.732828271596986,4.72,8.0,1.0,497.68,0.0,71.98,36.0,CHEMBL4261502
CHEMBL4097286,COc1cc2nc(N3CCCCCC3)nc(NC3CCN(C)CC3)c2cc1OC,c1ccc2c(NC3CCNCC3)nc(N3CCCCCC3)nc2c1,190.0,nM,6.721246399047171,3.53,7.0,1.0,399.54,0.0,62.75,29.0,CHEMBL4004823
CHEMBL4292456,CCCCCCCCOc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,c1ccc(CN2CCC(Nc3nc(N4CCCNCC4)nc4ccccc34)CC2)cc1,211.0,nM,6.675717544702307,6.60,8.0,1.0,588.84,2.0,65.99,43.0,CHEMBL4261502
CHEMBL4475124,COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1C#CCN(C)CCO,c1ccc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2c1,211.0,nM,6.675717544702307,1.56,9.0,2.0,495.67,0.0,80.23,36.0,CHEMBL4346750
CHEMBL4743259,CNc1cc(C)nc(Nc2ccc(OC)c(C3=CCN(CCO)CCC3)c2)n1,C1=C(c2cccc(Nc3ncccn3)c2)CCCNC1,213.0,nM,6.671620396561263,3.05,7.0,3.0,383.50,0.0,82.54,28.0,CHEMBL4725338
CHEMBL4560792,COc1cc2c(NC3CCN(C(C)C)CC3)nc(C3CCCCC3)nc2cc1CCCN(C)C,c1ccc2c(NC3CCNCC3)nc(C3CCCCC3)nc2c1,214.0,nM,6.669586226650809,5.47,6.0,1.0,467.70,1.0,53.52,34.0,CHEMBL4346750
CHEMBL4460703,COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1CCCN1CCCC1=O,O=C1CCCN1CCCc1ccc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2c1,219.0,nM,6.6595558851598815,2.84,8.0,1.0,509.70,1.0,77.07,37.0,CHEMBL4346750
CHEMBL4293645,COc1cc2c(NC3CCN(Cc4ccccc4)CC3)nc(N3CCN(C)CC3)nc2cc1OCCCSC,c1ccc(CN2CCC(Nc3nc(N4CCNCC4)nc4ccccc34)CC2)cc1,223.0,nM,6.651695136951839,4.60,9.0,1.0,550.77,1.0,65.99,39.0,CHEMBL4261502
CHEMBL4085546,CCCN1CCC(Nc2nc(N3CCOCC3)nc3cc(OC)c(OC)cc23)CC1,c1ccc2c(NC3CCNCC3)nc(N3CCOCC3)nc2c1,224.0,nM,6.649751981665837,2.77,8.0,1.0,415.54,0.0,71.98,30.0,CHEMBL4004823
CHEMBL4745864,CNc1cc(C)nc(Nc2ccc(OC)c(C3=CCNCC3)c2)n1,C1=C(c2cccc(Nc3ncccn3)c2)CCNC1,225.0,nM,6.647817481888637,2.96,6.0,3.0,325.42,0.0,71.10,24.0,CHEMBL4725338
CHEMBL4205107,COc1cc2c(NCCO)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,c1coc(-c2ccc3ccc(OCCCN4CCCC4)cc3n2)c1,244.0,nM,6.61261017366127,4.08,7.0,2.0,425.53,0.0,79.99,31.0,CHEMBL4190398
CHEMBL4094717,COc1cc2nc(N(C)C3CCCC3)nc(NC3CCN(C)CC3)c2cc1OC,c1ccc2c(NC3CCNCC3)nc(NC3CCCC3)nc2c1,259.0,nM,6.586700235918748,3.53,7.0,1.0,399.54,0.0,62.75,29.0,CHEMBL4052719
CHEMBL4072569,COc1cc2nc(N3CCOCC3)nc(NC3CCN(C(C)C)CC3)c2cc1OC,c1ccc2c(NC3CCNCC3)nc(N3CCOCC3)nc2c1,262.0,nM,6.581698708680255,2.77,8.0,1.0,415.54,0.0,71.98,30.0,CHEMBL4004823
CHEMBL4164446,COc1cc2c(NC3CCN(C)CC3)cc(-c3ccc(C#N)o3)nc2cc1OCCCN1CCCC1,c1coc(-c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,264.0,nM,6.578396073130168,4.75,8.0,1.0,489.62,0.0,86.79,36.0,CHEMBL4130634
CHEMBL4873711,COc1cc2c(NCC3CCN(c4ccc(C(=O)NO)cc4)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,c1ccc(N2CCC(CNc3cc(-c4ccco4)nc4cc(OCCCN5CCCC5)ccc34)CC2)cc1,269.0,nM,6.570247719997592,6.12,9.0,3.0,613.76,2.0,112.33,45.0,CHEMBL4834403
CHEMBL4852593,COc1cc2c(NCC3CCN(c4ncc(C(=O)NO)cn4)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,c1cnc(N2CCC(CNc3cc(-c4ccco4)nc4cc(OCCCN5CCCC5)ccc34)CC2)nc1,269.0,nM,6.570247719997592,4.91,11.0,3.0,615.74,2.0,138.11,45.0,CHEMBL4834403
CHEMBL4069640,COc1cc2nc(N(C)CCO)nc(NC3CCN(C)CC3)c2cc1OC,c1ccc2c(NC3CCNCC3)ncnc2c1,282.0,nM,6.549750891680639,1.58,8.0,2.0,375.47,0.0,82.98,27.0,CHEMBL4052719
CHEMBL4072211,CCCN(C)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1,c1ccc2c(NC3CCNCC3)ncnc2c1,295.0,nM,6.530177984021837,3.00,7.0,1.0,373.50,0.0,62.75,27.0,CHEMBL4052719
CHEMBL4281116,COc1cc2nc(N3CCCCC3)nc(NC3CCN(CC4CCCCC4)CC3)c2cc1OC,c1ccc2c(NC3CCN(CC4CCCCC4)CC3)nc(N3CCCCC3)nc2c1,295.0,nM,6.530177984021837,5.09,7.0,1.0,467.66,1.0,62.75,34.0,CHEMBL4261502
CHEMBL4099939,CCCCCN(C)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1,c1ccc2c(NC3CCNCC3)ncnc2c1,306.0,nM,6.514278573518419,3.78,7.0,1.0,401.56,0.0,62.75,29.0,CHEMBL4004823
CHEMBL2441076,COc1cc2c(NC3CCN(C(C)C)CC3)nc(C3CCOCC3)nc2cc1OCCCN1CCCC1,c1cc2c(NC3CCNCC3)nc(C3CCOCC3)nc2cc1OCCCN1CCCC1,310.0,nM,6.508638306165727,4.68,8.0,1.0,511.71,1.0,71.98,37.0,CHEMBL2440019
CHEMBL2441078,COc1cc2c(NC3CCN(C4CC4)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1,c1cc2c(NC3CCN(C4CC4)CC3)nc(N3CCCCC3)nc2cc1OCCCN1CCCC1,310.0,nM,6.508638306165727,4.78,8.0,1.0,544.69,1.0,65.99,39.0,CHEMBL2440019
CHEMBL4081938,CCCCCCN(C)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1,c1ccc2c(NC3CCNCC3)ncnc2c1,311.0,nM,6.507239610973162,4.17,7.0,1.0,415.58,0.0,62.75,30.0,CHEMBL4004823
CHEMBL4063569,COc1cc2nc(N3CCCC3)nc(NC3CCN(C)CC3)c2cc1OC,c1ccc2c(NC3CCNCC3)nc(N3CCCC3)nc2c1,313.0,nM,6.504455662453552,2.75,7.0,1.0,371.49,0.0,62.75,27.0,CHEMBL4004823
CHEMBL4093293,COc1cc2nc(N3CCOCC3)nc(NC3CCN(C4CC4)CC3)c2cc1OC,c1ccc2c(NC3CCN(C4CC4)CC3)nc(N3CCOCC3)nc2c1,313.0,nM,6.504455662453552,2.52,8.0,1.0,413.52,0.0,71.98,30.0,CHEMBL4004823
CHEMBL4104425,COc1cc2nc(NCCCCC(C)C)nc(NC3CCN(C)CC3)c2cc1OC,c1ccc2c(NC3CCNCC3)ncnc2c1,315.0,nM,6.501689446210399,4.39,7.0,2.0,415.58,0.0,71.54,30.0,CHEMBL4052719
CHEMBL4084508,COc1cc2nc(N(C)C(C)C)nc(NC3CCN(C)CC3)c2cc1OC,c1ccc2c(NC3CCNCC3)ncnc2c1,318.0,nM,6.497572880015568,3.00,7.0,1.0,373.50,0.0,62.75,27.0,CHEMBL4052719
CHEMBL4281519,COc1cc2nc(N3CCCCC3)nc(NC3CCN(C(C)C)CC3)c2cc1OC,c1ccc2c(NC3CCNCC3)nc(N3CCCCC3)nc2c1,319.0,nM,6.496209316942819,3.92,7.0,1.0,413.57,0.0,62.75,30.0,CHEMBL4261502
CHEMBL4063977,CCN1CCC(Nc2nc(N3CCOCC3)nc3cc(OC)c(OC)cc23)CC1,c1ccc2c(NC3CCNCC3)nc(N3CCOCC3)nc2c1,323.0,nM,6.490797477668897,2.38,8.0,1.0,401.51,0.0,71.98,29.0,CHEMBL4004823
CHEMBL578227,COc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(C)CC3)c2cc1OC,c1ccc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2c1,330.0,nM,6.481486060122112,2.30,8.0,1.0,414.55,0.0,65.99,30.0,CHEMBL1154694
CHEMBL4282170,COc1cc2nc(N3CCCCCC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,c1ccc(CN2CCC(Nc3nc(N4CCCCCC4)nc4ccccc34)CC2)cc1,332.0,nM,6.478861916295964,5.10,7.0,1.0,475.64,1.0,62.75,35.0,CHEMBL4261502
CHEMBL4170228,COc1cc2c(NC3CCN(C)CC3)nc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,c1coc(-c2nc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,336.0,nM,6.4736607226101555,4.58,8.0,1.0,479.63,0.0,75.89,35.0,CHEMBL4130634
CHEMBL4552592,COc1cc2c(NC3CCN(C(C)C)CC3)nc(C3CCCCC3)nc2cc1C#CCN1CCCC1=O,O=C1CCCN1CC#Cc1ccc2c(NC3CCNCC3)nc(C3CCCCC3)nc2c1,338.0,nM,6.471083299722345,4.94,6.0,1.0,503.69,1.0,70.59,37.0,CHEMBL4346750
CHEMBL4104299,CCCCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1,c1ccc2c(NC3CCNCC3)ncnc2c1,341.0,nM,6.467245621007502,3.76,7.0,2.0,387.53,0.0,71.54,28.0,CHEMBL4004823
CHEMBL4215377,Cc1ccc(-c2cc(NC3CCN(C)CC3)c3cc(Cl)c(OCCCN4CCCC4)cc3n2)o1,c1coc(-c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,342.0,nM,6.465973893943865,5.83,6.0,1.0,483.06,1.0,53.77,34.0,CHEMBL4190398
CHEMBL4293996,COc1cc2nc(N3CCN(C)CC3)nc(NC3CCN(Cc4ccccc4)C3)c2cc1OC,c1ccc(CN2CCC(Nc3nc(N4CCNCC4)nc4ccccc34)C2)cc1,344.0,nM,6.46344155742847,3.09,8.0,1.0,462.60,0.0,65.99,34.0,CHEMBL4261502
CHEMBL4215326,COc1cc2c(NC3CCN(C)CC3)cc(-c3ccc(C)o3)nc2cc1OC1CC2(C1)CN(C)C2,c1coc(-c2cc(NC3CCNCC3)c3ccc(OC4CC5(CNC5)C4)cc3n2)c1,351.0,nM,6.454692883534176,4.79,7.0,1.0,476.62,0.0,63.00,35.0,CHEMBL4190398
CHEMBL4074209,COc1cc2nc(N(C)C3CCC3)nc(NC3CCN(C)CC3)c2cc1OC,c1ccc2c(NC3CCNCC3)nc(NC3CCC3)nc2c1,356.0,nM,6.448550002027124,3.14,7.0,1.0,385.51,0.0,62.75,28.0,CHEMBL4052719
CHEMBL4435107,COc1cc2c(NC3CCN(C(C)C)CC3)nc(C3CCCCC3)nc2cc1C#CCN(C)C,c1ccc2c(NC3CCNCC3)nc(C3CCCCC3)nc2c1,358.0,nM,6.446116973356125,4.88,6.0,1.0,463.67,0.0,53.52,34.0,CHEMBL4346750
CHEMBL4570643,CNCC#Cc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(C)CC3)c2cc1OC,c1ccc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2c1,359.0,nM,6.44490555142168,1.86,8.0,2.0,451.62,0.0,68.79,33.0,CHEMBL4346750
CHEMBL4064559,COc1cc2nc(N(C)CC(C)C)nc(NC3CCN(C)CC3)c2cc1OC,c1ccc2c(NC3CCNCC3)ncnc2c1,359.0,nM,6.44490555142168,3.25,7.0,1.0,387.53,0.0,62.75,28.0,CHEMBL4052719
CHEMBL4215862,COc1cc2c(NC3CCN(C)CC3)cc(-c3ccc(C)o3)nc2cc1OC1CC2(C1)CN(C(C)C)C2,c1coc(-c2cc(NC3CCNCC3)c3ccc(OC4CC5(CNC5)C4)cc3n2)c1,378.0,nM,6.422508200162775,5.57,7.0,1.0,504.68,2.0,63.00,37.0,CHEMBL4190398
CHEMBL51085,O=c1c2ccccc2[se]n1-c1ccccc1,O=c1c2ccccc2[se]n1-c1ccccc1,400.0,nM,6.3979400086720375,,,,274.18,,,,CHEMBL4184305
CHEMBL4094167,CCCCN(C)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1,c1ccc2c(NC3CCNCC3)ncnc2c1,407.0,nM,6.39040559077478,3.39,7.0,1.0,387.53,0.0,62.75,28.0,CHEMBL4004823
CHEMBL4211622,COc1cc2c(NC3CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,c1coc(-c2cc(NC3CC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,436.0,nM,6.360513510731414,5.25,6.0,1.0,421.54,1.0,59.76,31.0,CHEMBL4190398
CHEMBL4078544,CCCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1,c1ccc2c(NC3CCNCC3)ncnc2c1,436.0,nM,6.360513510731414,3.37,7.0,2.0,373.50,0.0,71.54,27.0,CHEMBL4004823
CHEMBL4067656,COc1cc2nc(C3CCCCC3)nc(NC3CCN(C)CC3)c2cc1OC,c1ccc2c(NC3CCNCC3)nc(C3CCCCC3)nc2c1,438.0,nM,6.358525889495901,4.20,6.0,1.0,384.52,0.0,59.51,28.0,CHEMBL4004823
CHEMBL4101782,CCCCN(CCC)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1,c1ccc2c(NC3CCNCC3)ncnc2c1,443.0,nM,6.3535962737769305,4.17,7.0,1.0,415.58,0.0,62.75,30.0,CHEMBL4052719
CHEMBL4476055,COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1NC(=O)CCN,c1ccc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2c1,447.0,nM,6.349692476868063,1.57,9.0,3.0,470.62,0.0,111.88,34.0,CHEMBL4346750
CHEMBL4208308,O=C1c2ccccc2C(=O)N1[Se]c1ccccc1,O=C1c2ccccc2C(=O)N1[Se]c1ccccc1,450.0,nM,6.346787486224656,,,,302.19,,,,CHEMBL4184305
CHEMBL4742769,CNc1cc(C)nc(Nc2ccc(OC)c(C3=CCCN(C)C3)c2)n1,C1=C(c2cccc(Nc3ncccn3)c2)CNCC1,451.0,nM,6.345823458122039,3.30,6.0,2.0,339.44,0.0,62.31,25.0,CHEMBL4725338
CHEMBL4092975,CCN(C)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1,c1ccc2c(NC3CCNCC3)ncnc2c1,465.0,nM,6.332547047110046,2.61,7.0,1.0,359.47,0.0,62.75,26.0,CHEMBL4052719
CHEMBL4870304,COc1cc2nc(NC3CC3)nc(NC3CCN(C(C)C)CC3)c2cc1OC.O=C(O)C(F)(F)F,c1ccc2c(NC3CCNCC3)nc(NC3CC3)nc2c1,467.4,nM,6.330311291943792,3.51,7.0,2.0,499.53,0.0,71.54,28.0,CHEMBL4804283
CHEMBL4872188,COc1cc2c(NCc3ccc(C(=O)NO)cc3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,c1ccc(CNc2cc(-c3ccco3)nc3cc(OCCCN4CCCC4)ccc23)cc1,471.0,nM,6.326979092871104,5.41,8.0,3.0,530.63,2.0,109.09,39.0,CHEMBL4834403
CHEMBL1902352,COc1cc2nc(N3CCCCC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,c1ccc(CN2CCC(Nc3nc(N4CCCCC4)nc4ccccc34)CC2)cc1,472.0,nM,6.326058001365912,4.71,7.0,1.0,461.61,0.0,62.75,34.0,CHEMBL3621101
CHEMBL4063767,CCCN(CC)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1,c1ccc2c(NC3CCNCC3)ncnc2c1,481.0,nM,6.317854923626168,3.39,7.0,1.0,387.53,0.0,62.75,28.0,CHEMBL4052719
CHEMBL4072358,COc1cc2nc(N(C)CCCO)nc(NC3CCN(C)CC3)c2cc1OC,c1ccc2c(NC3CCNCC3)ncnc2c1,484.0,nM,6.315154638355588,1.97,8.0,2.0,389.50,0.0,82.98,28.0,CHEMBL4052719
CHEMBL28517,NC(=O)/N=N/C(N)=O,,500.0,nM,6.301029995663981,-0.40,2.0,2.0,116.08,0.0,110.90,8.0,CHEMBL4184305
CHEMBL4293660,COc1cc2nc(N3CCC(N(C)C)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,c1ccc(CN2CCC(Nc3nc(N4CCCCC4)nc4ccccc34)CC2)cc1,506.0,nM,6.2958494831602,4.25,8.0,1.0,504.68,1.0,65.99,37.0,CHEMBL4261502
CHEMBL4105129,CCCCN(CC)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1,c1ccc2c(NC3CCNCC3)ncnc2c1,508.0,nM,6.29413628771608,3.78,7.0,1.0,401.56,0.0,62.75,29.0,CHEMBL4052719
CHEMBL4210955,Cc1ccc(-c2cc(NC3CCN(C)CC3)c3ccc(OCCCN4CCCC4)cc3n2)o1,c1coc(-c2cc(NC3CCNCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,532.0,nM,6.274088367704952,5.17,6.0,1.0,448.61,1.0,53.77,33.0,CHEMBL4190398
CHEMBL4068291,COc1cc2nc(N(C)CC3CCCCC3)nc(NC3CCN(C)CC3)c2cc1OC,c1ccc2c(NC3CCNCC3)nc(NCC3CCCCC3)nc2c1,532.0,nM,6.274088367704952,4.17,7.0,1.0,427.59,0.0,62.75,31.0,CHEMBL4052719
CHEMBL4090654,COc1cc2nc(N(C)Cc3ccccc3)nc(NC3CCN(C)CC3)c2cc1OC,c1ccc(CNc2nc(NC3CCNCC3)c3ccccc3n2)cc1,534.0,nM,6.272458742971444,3.79,7.0,1.0,421.55,0.0,62.75,31.0,CHEMBL4052719
CHEMBL3122204,c1ccc([Se][Se]c2ccccc2)cc1,c1ccc([Se][Se]c2ccccc2)cc1,550.0,nM,6.259637310505756,,,,312.13,,,,CHEMBL4184305
CHEMBL120563,CN(C)C(=S)SSC(=S)N(C)C,,550.0,nM,6.259637310505756,2.06,4.0,0.0,240.44,0.0,6.48,12.0,CHEMBL4184305
CHEMBL570120,COc1cc2nc(N3CCCCC3)nc(NC3CCN(C)CC3)c2cc1OC,c1ccc2c(NC3CCNCC3)nc(N3CCCCC3)nc2c1,550.0,nM,6.259637310505756,3.14,7.0,1.0,385.51,0.0,62.75,28.0,CHEMBL1154694
CHEMBL4102467,COc1cc2nc(N(C)C3CC3)nc(NC3CCN(C)CC3)c2cc1OC,c1ccc2c(NC3CCNCC3)nc(NC3CC3)nc2c1,550.0,nM,6.259637310505756,2.75,7.0,1.0,371.49,0.0,62.75,27.0,CHEMBL4052719
CHEMBL4279590,COc1cc2c(NC3CCN(Cc4ccccc4)CC3)nc(N3CCN(C)CC3)nc2cc1OCCCCSC,c1ccc(CN2CCC(Nc3nc(N4CCNCC4)nc4ccccc34)CC2)cc1,575.0,nM,6.2403321553103694,4.99,9.0,1.0,564.80,1.0,65.99,40.0,CHEMBL4261502
CHEMBL4285784,COc1cc2nc(N3CCC(OC)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,c1ccc(CN2CCC(Nc3nc(N4CCCCC4)nc4ccccc34)CC2)cc1,576.0,nM,6.239577516576788,4.34,8.0,1.0,491.64,0.0,71.98,36.0,CHEMBL4261502
CHEMBL4093972,COc1cc2nc(NCC(C)(C)C)nc(NC3CCN(C)CC3)c2cc1OC,c1ccc2c(NC3CCNCC3)ncnc2c1,585.0,nM,6.232844133917819,3.61,7.0,2.0,387.53,0.0,71.54,28.0,CHEMBL4052719
CHEMBL4755416,CNc1cc(C)nc(Nc2ccc(OC)c(C3CCN(C)CC3)c2)n1,c1cnc(Nc2cccc(C3CCNCC3)c2)nc1,588.0,nM,6.230622673923861,3.39,6.0,2.0,341.46,0.0,62.31,25.0,CHEMBL4725338
CHEMBL2441077,COc1cc2c(NC3CCN(C4CC4)CC3)nc(N3CCS(=O)(=O)CC3)nc2cc1OCCCN1CCCC1,O=S1(=O)CCN(c2nc(NC3CCN(C4CC4)CC3)c3ccc(OCCCN4CCCC4)cc3n2)CC1,590.0,nM,6.229147988357855,2.78,10.0,1.0,558.75,1.0,100.13,39.0,CHEMBL2440019
CHEMBL4205136,CCc1ccc(-c2cc(NC3CCN(C)CC3)c3cc(OC)c(OCCCN4CCC5(CC5)C4)cc3n2)o1,c1coc(-c2cc(NC3CCNCC3)c3ccc(OCCCN4CCC5(CC5)C4)cc3n2)c1,599.0,nM,6.2225731776106885,5.83,7.0,1.0,518.70,2.0,63.00,38.0,CHEMBL4190398
CHEMBL964,CCN(CC)C(=S)SSC(=S)N(CC)CC,,600.0,nM,6.221848749616356,3.62,4.0,0.0,296.55,0.0,6.48,16.0,CHEMBL4184305
CHEMBL2172426,CN1C(=O)[C@@]23C[C@]4([C@]56C[C@@]78SS[C@@](C)(C(=O)N7[C@H]5Nc5ccccc56)N(C)C8=O)c5ccccc5N[C@@H]4N2C(=O)[C@]1(C)SS3,O=C1C2NC(=O)[C@]3(C[C@]4([C@]56C[C@]78SSC(NC7=O)C(=O)N8[C@H]5Nc5ccccc56)c5ccccc5N[C@@H]4N13)SS2,630.0,nM,6.200659450546418,3.39,10.0,2.0,664.86,1.0,105.30,44.0,CHEMBL2169811
CHEMBL4166822,COc1cc2c(NC3CCN(C)CC3)cc(C(F)(F)F)nc2cc1OCCCN1CCCC1,c1cc(NC2CCNCC2)c2ccc(OCCCN3CCCC3)cc2n1,637.0,nM,6.195860567664649,4.63,6.0,1.0,466.55,0.0,49.86,33.0,CHEMBL4130634
CHEMBL4449387,COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1NC(=O)NCCCN,c1ccc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2c1,648.0,nM,6.188424994129407,1.76,9.0,4.0,499.66,0.0,123.91,36.0,CHEMBL4346750
CHEMBL118678,c1ccc(SSc2ccccn2)nc1,c1ccc(SSc2ccccn2)nc1,650.0,nM,6.187086643357144,3.28,4.0,0.0,220.32,0.0,25.78,14.0,CHEMBL4184305
CHEMBL4580258,COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1NC(=O)CCN(C)C,c1ccc2c(NC3CCNCC3)nc(N3CCCNCC3)nc2c1,672.0,nM,6.172630726946174,2.18,9.0,2.0,498.68,0.0,89.10,36.0,CHEMBL4346750
CHEMBL572373,COc1cc2nc(N3CCN(C)CC3)nc(NC3CCN(C)CC3)c2cc1OC,c1ccc2c(NC3CCNCC3)nc(N3CCNCC3)nc2c1,680.0,nM,6.167491087293763,1.90,8.0,1.0,400.53,0.0,65.99,29.0,CHEMBL1154694
CHEMBL4286827,CCCCOc1cc2nc(N3CCN(C)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,c1ccc(CN2CCC(Nc3nc(N4CCNCC4)nc4ccccc34)CC2)cc1,683.0,nM,6.165579296318468,4.65,8.0,1.0,518.71,1.0,65.99,38.0,CHEMBL4261502
CHEMBL4294768,COc1cc2nc(N3CCCCC3)nc(NC3CCN(Cc4ccc(C)cc4)CC3)c2cc1OC,c1ccc(CN2CCC(Nc3nc(N4CCCCC4)nc4ccccc34)CC2)cc1,690.0,nM,6.161150909262744,5.02,7.0,1.0,475.64,1.0,62.75,35.0,CHEMBL4261502
CHEMBL4217747,COc1cc2c(NCc3ccccc3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,c1ccc(CNc2cc(-c3ccco3)nc3cc(OCCCN4CCCC4)ccc23)cc1,699.0,nM,6.1555228242543185,6.29,6.0,1.0,471.60,1.0,59.76,35.0,CHEMBL4190398
CHEMBL4092251,COc1cc2nc(N(C)c3ccccc3)nc(NC3CCN(C)CC3)c2cc1OC,c1ccc(Nc2nc(NC3CCNCC3)c3ccccc3n2)cc1,724.0,nM,6.140261433802853,3.92,7.0,1.0,407.52,0.0,62.75,30.0,CHEMBL4052719
CHEMBL4095652,COc1cc2nc(N(C)CC(C)(C)C)nc(NC3CCN(C)CC3)c2cc1OC,c1ccc2c(NC3CCNCC3)ncnc2c1,726.0,nM,6.139063379299906,3.64,7.0,1.0,401.56,0.0,62.75,29.0,CHEMBL4052719
CHEMBL4216799,COc1cc2c(NC3CCCC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,c1coc(-c2cc(NC3CCCC3)c3ccc(OCCCN4CCCC4)cc3n2)c1,735.0,nM,6.133712660915805,6.03,6.0,1.0,449.60,1.0,59.76,33.0,CHEMBL4190398
